Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (not wanting to go alone) (% of women): Q3,SH.ACS.ALON.Q3.ZS,30.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (not wanting to go alone) (% of women): Q3,SH.ACS.ALON.Q3.ZS,22.7
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (not wanting to go alone) (% of women): Q4,SH.ACS.ALON.Q4.ZS,27.2
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (not wanting to go alone) (% of women): Q4,SH.ACS.ALON.Q4.ZS,24.3
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (not wanting to go alone) (% of women): Q4,SH.ACS.ALON.Q4.ZS,29.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (not wanting to go alone) (% of women): Q4,SH.ACS.ALON.Q4.ZS,17.8
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (not wanting to go alone) (% of women): Q5 (highest),SH.ACS.ALON.Q5.ZS,20.4
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (not wanting to go alone) (% of women): Q5 (highest),SH.ACS.ALON.Q5.ZS,19.7
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (not wanting to go alone) (% of women): Q5 (highest),SH.ACS.ALON.Q5.ZS,23.2
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (not wanting to go alone) (% of women): Q5 (highest),SH.ACS.ALON.Q5.ZS,12.4
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (distance to health facility) (% of women): Q1 (lowest),SH.ACS.DIST.Q1.ZS,25.9
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (distance to health facility) (% of women): Q1 (lowest),SH.ACS.DIST.Q1.ZS,29.2
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (distance to health facility) (% of women): Q1 (lowest),SH.ACS.DIST.Q1.ZS,24
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (distance to health facility) (% of women): Q1 (lowest),SH.ACS.DIST.Q1.ZS,23.5
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (distance to health facility) (% of women): Q2,SH.ACS.DIST.Q2.ZS,20.3
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (distance to health facility) (% of women): Q2,SH.ACS.DIST.Q2.ZS,21.6
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (distance to health facility) (% of women): Q2,SH.ACS.DIST.Q2.ZS,18.5
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (distance to health facility) (% of women): Q2,SH.ACS.DIST.Q2.ZS,17.3
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (distance to health facility) (% of women): Q3,SH.ACS.DIST.Q3.ZS,18.4
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (distance to health facility) (% of women): Q3,SH.ACS.DIST.Q3.ZS,17.5
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (distance to health facility) (% of women): Q3,SH.ACS.DIST.Q3.ZS,16.6
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (distance to health facility) (% of women): Q3,SH.ACS.DIST.Q3.ZS,13.8
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (distance to health facility) (% of women): Q4,SH.ACS.DIST.Q4.ZS,16
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (distance to health facility) (% of women): Q4,SH.ACS.DIST.Q4.ZS,11.9
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (distance to health facility) (% of women): Q4,SH.ACS.DIST.Q4.ZS,14.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (distance to health facility) (% of women): Q4,SH.ACS.DIST.Q4.ZS,10.6
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (distance to health facility) (% of women): Q5 (highest),SH.ACS.DIST.Q5.ZS,11
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (distance to health facility) (% of women): Q5 (highest),SH.ACS.DIST.Q5.ZS,7.1
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (distance to health facility) (% of women): Q5 (highest),SH.ACS.DIST.Q5.ZS,11.2
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (distance to health facility) (% of women): Q5 (highest),SH.ACS.DIST.Q5.ZS,4.7
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting money for treatment) (% of women): Q1 (lowest),SH.ACS.MONY.Q1.ZS,17.6
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting money for treatment) (% of women): Q1 (lowest),SH.ACS.MONY.Q1.ZS,70.4
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting money for treatment) (% of women): Q1 (lowest),SH.ACS.MONY.Q1.ZS,49.4
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting money for treatment) (% of women): Q1 (lowest),SH.ACS.MONY.Q1.ZS,50.5
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting money for treatment) (% of women): Q2,SH.ACS.MONY.Q2.ZS,12.8
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting money for treatment) (% of women): Q2,SH.ACS.MONY.Q2.ZS,55.9
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting money for treatment) (% of women): Q2,SH.ACS.MONY.Q2.ZS,39
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting money for treatment) (% of women): Q2,SH.ACS.MONY.Q2.ZS,34.3
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting money for treatment) (% of women): Q3,SH.ACS.MONY.Q3.ZS,9
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting money for treatment) (% of women): Q3,SH.ACS.MONY.Q3.ZS,46.8
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting money for treatment) (% of women): Q3,SH.ACS.MONY.Q3.ZS,32.5
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting money for treatment) (% of women): Q3,SH.ACS.MONY.Q3.ZS,28.1
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting money for treatment) (% of women): Q4,SH.ACS.MONY.Q4.ZS,8.5
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting money for treatment) (% of women): Q4,SH.ACS.MONY.Q4.ZS,35.5
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting money for treatment) (% of women): Q4,SH.ACS.MONY.Q4.ZS,26.4
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting money for treatment) (% of women): Q4,SH.ACS.MONY.Q4.ZS,18.7
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting money for treatment) (% of women): Q5 (highest),SH.ACS.MONY.Q5.ZS,5.5
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting money for treatment) (% of women): Q5 (highest),SH.ACS.MONY.Q5.ZS,16.1
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting money for treatment) (% of women): Q5 (highest),SH.ACS.MONY.Q5.ZS,14
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting money for treatment) (% of women): Q5 (highest),SH.ACS.MONY.Q5.ZS,8
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (concern there may not be a female provider) (% of women): Q1 (lowest),SH.ACS.NOFP.Q1.ZS,33.5
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (concern there may not be a female provider) (% of women): Q1 (lowest),SH.ACS.NOFP.Q1.ZS,51
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (concern there may not be a female provider) (% of women): Q1 (lowest),SH.ACS.NOFP.Q1.ZS,46.7
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (concern there may not be a female provider) (% of women): Q1 (lowest),SH.ACS.NOFP.Q1.ZS,28.4
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2,SH.ACS.NOFP.Q2.ZS,31
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2,SH.ACS.NOFP.Q2.ZS,45.3
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2,SH.ACS.NOFP.Q2.ZS,41.9
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2,SH.ACS.NOFP.Q2.ZS,23.5
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3,SH.ACS.NOFP.Q3.ZS,32.2
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3,SH.ACS.NOFP.Q3.ZS,40.2
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3,SH.ACS.NOFP.Q3.ZS,39.6
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3,SH.ACS.NOFP.Q3.ZS,21
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4,SH.ACS.NOFP.Q4.ZS,26.8
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4,SH.ACS.NOFP.Q4.ZS,37.3
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4,SH.ACS.NOFP.Q4.ZS,40
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4,SH.ACS.NOFP.Q4.ZS,18.6
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest),SH.ACS.NOFP.Q5.ZS,21
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest),SH.ACS.NOFP.Q5.ZS,29.5
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest),SH.ACS.NOFP.Q5.ZS,32.9
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest),SH.ACS.NOFP.Q5.ZS,13.2
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest),SH.ACS.PERM.Q1.ZS,13.6
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest),SH.ACS.PERM.Q1.ZS,12.6
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest),SH.ACS.PERM.Q1.ZS,14.5
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest),SH.ACS.PERM.Q1.ZS,42.1
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2,SH.ACS.PERM.Q2.ZS,9.7
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2,SH.ACS.PERM.Q2.ZS,8.3
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2,SH.ACS.PERM.Q2.ZS,13
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2,SH.ACS.PERM.Q2.ZS,37.4
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3,SH.ACS.PERM.Q3.ZS,6.5
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3,SH.ACS.PERM.Q3.ZS,6.9
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3,SH.ACS.PERM.Q3.ZS,12.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3,SH.ACS.PERM.Q3.ZS,30.1
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4,SH.ACS.PERM.Q4.ZS,4.8
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4,SH.ACS.PERM.Q4.ZS,5.1
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4,SH.ACS.PERM.Q4.ZS,11.3
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4,SH.ACS.PERM.Q4.ZS,20.7
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest),SH.ACS.PERM.Q5.ZS,2.9
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest),SH.ACS.PERM.Q5.ZS,4
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest),SH.ACS.PERM.Q5.ZS,6.9
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest),SH.ACS.PERM.Q5.ZS,12.9
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),SH.ACS.PROB.Q1.ZS,63.1
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),SH.ACS.PROB.Q1.ZS,87.2
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),SH.ACS.PROB.Q1.ZS,76.6
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),SH.ACS.PROB.Q1.ZS,73.2
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (any of the specified problems) (% of women): Q2,SH.ACS.PROB.Q2.ZS,55.3
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (any of the specified problems) (% of women): Q2,SH.ACS.PROB.Q2.ZS,78.1
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (any of the specified problems) (% of women): Q2,SH.ACS.PROB.Q2.ZS,68.2
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (any of the specified problems) (% of women): Q2,SH.ACS.PROB.Q2.ZS,63.3
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (any of the specified problems) (% of women): Q3,SH.ACS.PROB.Q3.ZS,54.1
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (any of the specified problems) (% of women): Q3,SH.ACS.PROB.Q3.ZS,72.3
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (any of the specified problems) (% of women): Q3,SH.ACS.PROB.Q3.ZS,61.9
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (any of the specified problems) (% of women): Q3,SH.ACS.PROB.Q3.ZS,54.6
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (any of the specified problems) (% of women): Q4,SH.ACS.PROB.Q4.ZS,48.4
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (any of the specified problems) (% of women): Q4,SH.ACS.PROB.Q4.ZS,64.1
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (any of the specified problems) (% of women): Q4,SH.ACS.PROB.Q4.ZS,59.5
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (any of the specified problems) (% of women): Q4,SH.ACS.PROB.Q4.ZS,44
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest),SH.ACS.PROB.Q5.ZS,38
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest),SH.ACS.PROB.Q5.ZS,45.4
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest),SH.ACS.PROB.Q5.ZS,46.3
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest),SH.ACS.PROB.Q5.ZS,30.4
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest),SH.ACS.TRAN.Q1.ZS,29.6
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest),SH.ACS.TRAN.Q1.ZS,31
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest),SH.ACS.TRAN.Q1.ZS,24.1
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest),SH.ACS.TRAN.Q1.ZS,24.8
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (having to take transport) (% of women): Q2,SH.ACS.TRAN.Q2.ZS,22.8
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (having to take transport) (% of women): Q2,SH.ACS.TRAN.Q2.ZS,25.2
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (having to take transport) (% of women): Q2,SH.ACS.TRAN.Q2.ZS,19.7
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (having to take transport) (% of women): Q2,SH.ACS.TRAN.Q2.ZS,17.9
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (having to take transport) (% of women): Q3,SH.ACS.TRAN.Q3.ZS,21.4
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (having to take transport) (% of women): Q3,SH.ACS.TRAN.Q3.ZS,21
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (having to take transport) (% of women): Q3,SH.ACS.TRAN.Q3.ZS,17.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (having to take transport) (% of women): Q3,SH.ACS.TRAN.Q3.ZS,15.4
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (having to take transport) (% of women): Q4,SH.ACS.TRAN.Q4.ZS,18.7
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (having to take transport) (% of women): Q4,SH.ACS.TRAN.Q4.ZS,13.9
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (having to take transport) (% of women): Q4,SH.ACS.TRAN.Q4.ZS,17
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (having to take transport) (% of women): Q4,SH.ACS.TRAN.Q4.ZS,11.8
"Egypt, Arab Rep.",EGY,2014,Problems in accessing health care (having to take transport) (% of women): Q5 (highest),SH.ACS.TRAN.Q5.ZS,13
"Egypt, Arab Rep.",EGY,2008,Problems in accessing health care (having to take transport) (% of women): Q5 (highest),SH.ACS.TRAN.Q5.ZS,7.8
"Egypt, Arab Rep.",EGY,2005,Problems in accessing health care (having to take transport) (% of women): Q5 (highest),SH.ACS.TRAN.Q5.ZS,13.2
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (having to take transport) (% of women): Q5 (highest),SH.ACS.TRAN.Q5.ZS,5.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (knowing where to go for treatment) (% of women): Q1 (lowest),SH.ACS.WHER.Q1.ZS,17.8
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (knowing where to go for treatment) (% of women): Q2,SH.ACS.WHER.Q2.ZS,13.7
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (knowing where to go for treatment) (% of women): Q3,SH.ACS.WHER.Q3.ZS,9.3
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (knowing where to go for treatment) (% of women): Q4,SH.ACS.WHER.Q4.ZS,6.5
"Egypt, Arab Rep.",EGY,2000,Problems in accessing health care (knowing where to go for treatment) (% of women): Q5 (highest),SH.ACS.WHER.Q5.ZS,2.5
"Egypt, Arab Rep.",EGY,2014,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,42
"Egypt, Arab Rep.",EGY,2008,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,49
"Egypt, Arab Rep.",EGY,2005,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,75
"Egypt, Arab Rep.",EGY,2003,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,84
"Egypt, Arab Rep.",EGY,2000,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,98
"Egypt, Arab Rep.",EGY,1995,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,147
"Egypt, Arab Rep.",EGY,2014,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,34
"Egypt, Arab Rep.",EGY,2008,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,36
"Egypt, Arab Rep.",EGY,2005,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,55
"Egypt, Arab Rep.",EGY,2003,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,57
"Egypt, Arab Rep.",EGY,2000,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,80
"Egypt, Arab Rep.",EGY,1995,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,119
"Egypt, Arab Rep.",EGY,2014,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,29
"Egypt, Arab Rep.",EGY,2008,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,32
"Egypt, Arab Rep.",EGY,2005,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,47
"Egypt, Arab Rep.",EGY,2003,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,50
"Egypt, Arab Rep.",EGY,2000,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,71
"Egypt, Arab Rep.",EGY,1995,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,85
"Egypt, Arab Rep.",EGY,2014,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,26
"Egypt, Arab Rep.",EGY,2008,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,27
"Egypt, Arab Rep.",EGY,2005,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,41
"Egypt, Arab Rep.",EGY,2003,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,45
"Egypt, Arab Rep.",EGY,2000,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,54
"Egypt, Arab Rep.",EGY,1995,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,62
"Egypt, Arab Rep.",EGY,2014,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,19
"Egypt, Arab Rep.",EGY,2008,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,19
"Egypt, Arab Rep.",EGY,2005,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,25
"Egypt, Arab Rep.",EGY,2003,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,32
"Egypt, Arab Rep.",EGY,2000,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,34
"Egypt, Arab Rep.",EGY,1995,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,39
"Egypt, Arab Rep.",EGY,1995,Acceptability of media messages on family planning (% of women): Q1 (lowest),SH.FPL.ACPT.Q1.ZS,82.9
"Egypt, Arab Rep.",EGY,1995,Acceptability of media messages on family planning (% of women): Q2,SH.FPL.ACPT.Q2.ZS,94.3
"Egypt, Arab Rep.",EGY,1995,Acceptability of media messages on family planning (% of women): Q3,SH.FPL.ACPT.Q3.ZS,96.9
"Egypt, Arab Rep.",EGY,1995,Acceptability of media messages on family planning (% of women): Q4,SH.FPL.ACPT.Q4.ZS,97.3
"Egypt, Arab Rep.",EGY,1995,Acceptability of media messages on family planning (% of women): Q5 (highest),SH.FPL.ACPT.Q5.ZS,97
"Egypt, Arab Rep.",EGY,2014,Median age at first birth (women ages 25-49): Q1 (lowest),SH.FPL.FBRT.Q1.ZS,21
"Egypt, Arab Rep.",EGY,2008,Median age at first birth (women ages 25-49): Q1 (lowest),SH.FPL.FBRT.Q1.ZS,20.8
"Egypt, Arab Rep.",EGY,2005,Median age at first birth (women ages 25-49): Q1 (lowest),SH.FPL.FBRT.Q1.ZS,20.3
"Egypt, Arab Rep.",EGY,2003,Median age at first birth (women ages 25-49): Q1 (lowest),SH.FPL.FBRT.Q1.ZS,20.1
"Egypt, Arab Rep.",EGY,2014,Median age at first birth (women ages 25-49): Q2,SH.FPL.FBRT.Q2.ZS,21.4
"Egypt, Arab Rep.",EGY,2008,Median age at first birth (women ages 25-49): Q2,SH.FPL.FBRT.Q2.ZS,21
"Egypt, Arab Rep.",EGY,2005,Median age at first birth (women ages 25-49): Q2,SH.FPL.FBRT.Q2.ZS,21
"Egypt, Arab Rep.",EGY,2003,Median age at first birth (women ages 25-49): Q2,SH.FPL.FBRT.Q2.ZS,20.6
"Egypt, Arab Rep.",EGY,2014,Median age at first birth (women ages 25-49): Q3,SH.FPL.FBRT.Q3.ZS,22.1
"Egypt, Arab Rep.",EGY,2008,Median age at first birth (women ages 25-49): Q3,SH.FPL.FBRT.Q3.ZS,21.9
"Egypt, Arab Rep.",EGY,2005,Median age at first birth (women ages 25-49): Q3,SH.FPL.FBRT.Q3.ZS,21.7
"Egypt, Arab Rep.",EGY,2003,Median age at first birth (women ages 25-49): Q3,SH.FPL.FBRT.Q3.ZS,21.2
"Egypt, Arab Rep.",EGY,2014,Median age at first birth (women ages 25-49): Q4,SH.FPL.FBRT.Q4.ZS,23.1
"Egypt, Arab Rep.",EGY,2008,Median age at first birth (women ages 25-49): Q4,SH.FPL.FBRT.Q4.ZS,23.2
"Egypt, Arab Rep.",EGY,2005,Median age at first birth (women ages 25-49): Q4,SH.FPL.FBRT.Q4.ZS,22.9
"Egypt, Arab Rep.",EGY,2003,Median age at first birth (women ages 25-49): Q4,SH.FPL.FBRT.Q4.ZS,22.8
"Egypt, Arab Rep.",EGY,2014,Median age at first birth (women ages 25-49): Q5 (highest),SH.FPL.FBRT.Q5.ZS,24.7
"Egypt, Arab Rep.",EGY,2008,Median age at first birth (women ages 25-49): Q5 (highest),SH.FPL.FBRT.Q5.ZS,24.8
"Egypt, Arab Rep.",EGY,2005,Median age at first birth (women ages 25-49): Q5 (highest),SH.FPL.FBRT.Q5.ZS,24.8
"Egypt, Arab Rep.",EGY,2003,Median age at first birth (women ages 25-49): Q5 (highest),SH.FPL.FBRT.Q5.ZS,24.7
"Egypt, Arab Rep.",EGY,2014,Median age at first marriage (women ages 25-49): Q1 (lowest),SH.FPL.FMAR.Q1.ZS,18.9
"Egypt, Arab Rep.",EGY,2008,Median age at first marriage (women ages 25-49): Q1 (lowest),SH.FPL.FMAR.Q1.ZS,18.3
"Egypt, Arab Rep.",EGY,2005,Median age at first marriage (women ages 25-49): Q1 (lowest),SH.FPL.FMAR.Q1.ZS,17.8
"Egypt, Arab Rep.",EGY,2003,Median age at first marriage (women ages 25-49): Q1 (lowest),SH.FPL.FMAR.Q1.ZS,17.5
"Egypt, Arab Rep.",EGY,2014,Median age at first marriage (women ages 25-49): Q2,SH.FPL.FMAR.Q2.ZS,19.6
"Egypt, Arab Rep.",EGY,2008,Median age at first marriage (women ages 25-49): Q2,SH.FPL.FMAR.Q2.ZS,18.9
